,anoReferencia,sigUF,ideCapacidadeInstaladaUF,nomUF,mdaPotenciaInstaladakW,mesReferencia,dthProcessamento,latitude,longitude,Estado
378,2020,AC,1240,ACRE,116542.8,12,01/10/2020 00:00:00,9.974722222222223,67.81,Acre
379,2020,AL,1241,ALAGOAS,739167.3,12,01/10/2020 00:00:00,9.665833333333333,35.73527777777778,Alagoas
380,2020,AM,1242,AMAZONAS,2545981.64,12,01/10/2020 00:00:00,3.1019444444444444,60.025,Amazonas
381,2020,AP,1243,AMAPA,1082216.2,12,01/10/2020 00:00:00,0.03888888888888889,51.06638888888889,Amapá
382,2020,BA,1244,BAHIA,12871836.42,12,01/10/2020 00:00:00,12.971111111111112,38.51083333333333,Bahia
383,2020,CE,1245,CEARA,4566965.1,12,01/10/2020 00:00:00,3.7172222222222224,38.543055555555554,Ceará
384,2020,DF,1246,DISTRITO FEDERAL,46358.4,12,01/10/2020 00:00:00,15.779722222222222,47.92972222222222,Distrito Federal
385,2020,ES,1247,ESPIRITO SANTO,1600954.53,12,01/10/2020 00:00:00,20.319444444444443,40.33777777777778,Espírito Santo
386,2020,GO,1248,GOIAS,7781826.31,12,01/10/2020 00:00:00,16.678611111111113,49.25388888888889,Goiás
387,2020,MA,1249,MARANHAO,4025833.03,12,01/10/2020 00:00:00,2.529722222222222,44.30277777777778,Maranhão
388,2020,MG,1250,MINAS GERAIS,16689960.63,12,01/10/2020 00:00:00,19.920833333333334,43.937777777777775,Minas Gerais
389,2020,MS,1251,MATO GROSSO DO SUL,2540037.39,12,01/10/2020 00:00:00,20.442777777777778,54.646388888888886,Mato Grosso do Sul
390,2020,MT,1252,MATO GROSSO,3951444.08,12,01/10/2020 00:00:00,15.596111111111112,56.09666666666667,Mato Grosso
391,2020,PA,1253,PARA,22890606.15,12,01/10/2020 00:00:00,1.4558333333333333,48.504444444444445,Pará
392,2020,PB,1254,PARAIBA,914018.8,12,01/10/2020 00:00:00,7.114999999999999,34.863055555555555,Paraíba
393,2020,PE,1255,PERNAMBUCO,4361402.64,12,01/10/2020 00:00:00,8.05388888888889,34.88111111111111,Pernambuco
394,2020,PI,1256,PIAUI,3392694.0,12,01/10/2020 00:00:00,5.089166666666666,42.801944444444445,Piauí
395,2020,PR,1257,PARANA,17142994.12,12,01/10/2020 00:00:00,25.42777777777778,49.27305555555555,Paraná
396,2020,RJ,1258,RIO DE JANEIRO,8534266.28,12,01/10/2020 00:00:00,22.902777777777775,43.2075,Rio de Janeiro
397,2020,RN,1259,RIO GRANDE DO NORTE,5441759.29,12,01/10/2020 00:00:00,5.795,35.20944444444445,Rio Grande do Norte
398,2020,RO,1260,RONDONIA,8342883.6,12,01/10/2020 00:00:00,8.761944444444444,63.903888888888886,Rondônia
399,2020,RR,1261,RORAIMA,346984.38,12,01/10/2020 00:00:00,2.819722222222222,60.67333333333333,Roraima
400,2020,RS,1262,RIO GRANDE DO SUL,9545415.04,12,01/10/2020 00:00:00,30.033055555555556,51.230000000000004,Rio Grande do Sul
401,2020,SC,1263,SANTA CATARINA,4824259.38,12,01/10/2020 00:00:00,27.596666666666664,48.549166666666665,Santa Catarina
402,2020,SE,1264,SERGIPE,4812201.4,12,01/10/2020 00:00:00,10.911111111111111,37.07166666666667,Sergipe
403,2020,SP,1265,SAO PAULO,23908492.98,12,01/10/2020 00:00:00,23.547500000000003,46.63611111111111,São Paulo
404,2020,TO,1266,TOCANTINS,1960612.0,12,01/10/2020 00:00:00,10.212777777777777,48.36027777777778,Tocantins
405,2021,AC,1267,ACRE,72703.8,3,01/04/2021 00:00:00,9.974722222222223,67.81,Acre
406,2021,AL,1268,ALAGOAS,739167.3,3,01/04/2021 00:00:00,9.665833333333333,35.73527777777778,Alagoas
407,2021,AM,1269,AMAZONAS,2384878.14,3,01/04/2021 00:00:00,3.1019444444444444,60.025,Amazonas
408,2021,AP,1270,AMAPA,1082216.2,3,01/04/2021 00:00:00,0.03888888888888889,51.06638888888889,Amapá
409,2021,BA,1271,BAHIA,12907236.42,3,01/04/2021 00:00:00,12.971111111111112,38.51083333333333,Bahia
410,2021,CE,1272,CEARA,4667765.1,3,01/04/2021 00:00:00,3.7172222222222224,38.543055555555554,Ceará
411,2021,DF,1273,DISTRITO FEDERAL,46358.4,3,01/04/2021 00:00:00,15.779722222222222,47.92972222222222,Distrito Federal
412,2021,ES,1274,ESPIRITO SANTO,1602466.53,3,01/04/2021 00:00:00,20.319444444444443,40.33777777777778,Espírito Santo
413,2021,GO,1275,GOIAS,7741826.31,3,01/04/2021 00:00:00,16.678611111111113,49.25388888888889,Goiás
414,2021,MA,1276,MARANHAO,4008658.63,3,01/04/2021 00:00:00,2.529722222222222,44.30277777777778,Maranhão
415,2021,MG,1277,MINAS GERAIS,16563912.88,3,01/04/2021 00:00:00,19.920833333333334,43.937777777777775,Minas Gerais
416,2021,MS,1278,MATO GROSSO DO SUL,2539537.39,3,01/04/2021 00:00:00,20.442777777777778,54.646388888888886,Mato Grosso do Sul
417,2021,MT,1279,MATO GROSSO,3963444.08,3,01/04/2021 00:00:00,15.596111111111112,56.09666666666667,Mato Grosso
418,2021,PA,1280,PARA,22844084.35,3,01/04/2021 00:00:00,1.4558333333333333,48.504444444444445,Pará
419,2021,PB,1281,PARAIBA,919245.2,3,01/04/2021 00:00:00,7.114999999999999,34.863055555555555,Paraíba
420,2021,PE,1282,PERNAMBUCO,4363513.64,3,01/04/2021 00:00:00,8.05388888888889,34.88111111111111,Pernambuco
421,2021,PI,1283,PIAUI,3585544.0,3,01/04/2021 00:00:00,5.089166666666666,42.801944444444445,Piauí
422,2021,PR,1284,PARANA,17160874.12,3,01/04/2021 00:00:00,25.42777777777778,49.27305555555555,Paraná
423,2021,RJ,1285,RIO DE JANEIRO,8539066.28,3,01/04/2021 00:00:00,22.902777777777775,43.2075,Rio de Janeiro
424,2021,RN,1286,RIO GRANDE DO NORTE,5594567.29,3,01/04/2021 00:00:00,5.795,35.20944444444445,Rio Grande do Norte
425,2021,RO,1287,RONDONIA,8342883.6,3,01/04/2021 00:00:00,8.761944444444444,63.903888888888886,Rondônia
426,2021,RR,1288,RORAIMA,346984.38,3,01/04/2021 00:00:00,2.819722222222222,60.67333333333333,Roraima
427,2021,RS,1289,RIO GRANDE DO SUL,9555917.04,3,01/04/2021 00:00:00,30.033055555555556,51.230000000000004,Rio Grande do Sul
428,2021,SC,1290,SANTA CATARINA,4829941.6,3,01/04/2021 00:00:00,27.596666666666664,48.549166666666665,Santa Catarina
429,2021,SE,1291,SERGIPE,4812199.4,3,01/04/2021 00:00:00,10.911111111111111,37.07166666666667,Sergipe
430,2021,SP,1292,SAO PAULO,23913875.98,3,01/04/2021 00:00:00,23.547500000000003,46.63611111111111,São Paulo
431,2021,TO,1293,TOCANTINS,1960612.0,3,01/04/2021 00:00:00,10.212777777777777,48.36027777777778,Tocantins
